YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W10,1481,0,64,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W10,19319,0,10551,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W10,22,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W10,5,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W10,11805,0,5209,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W10,12621,0,6143,0,,PL22,37958138,PL,Age70_79,COM,356929
2021-W10,291,0,0,0,,PL72,37958138,PL,Age70_79,MOD,96096
2021-W10,0,0,0,0,,PL72,37958138,PL,Age70_79,JANSS,96096
2021-W10,3933,0,2263,0,,PL72,37958138,PL,Age70_79,COM,96096
2021-W10,1,0,0,0,,PL72,37958138,PL,Age70_79,AZ,96096
2021-W10,1130,0,0,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W10,22051,0,7372,0,,PL,37958138,PL,Age70_79,MOD,2783163
2021-W10,0,0,0,0,,PL,37958138,PL,Age70_79,JANSS,2783163
2021-W10,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W10,0,0,0,0,,PL84,37958138,PL,Age70_79,JANSS,82025
2021-W10,14,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W10,8445,0,5238,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W10,2346,0,0,0,,PL42,37958138,PL,Age70_79,MOD,123207
2021-W10,0,0,0,0,,PL42,37958138,PL,Age70_79,JANSS,123207
2021-W10,4060,0,4404,0,,PL42,37958138,PL,Age70_79,COM,123207
2021-W10,8,0,0,0,,PL42,37958138,PL,Age70_79,AZ,123207
2021-W10,139695,0,73293,0,,PL,37958138,PL,Age70_79,COM,2783163
2021-W10,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W10,2589,0,3572,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W10,0,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W10,258,0,0,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W10,930,0,157,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W10,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W10,75,0,44,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W10,151,0,0,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W10,0,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W10,1087,0,1263,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W10,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W10,1,0,1,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W10,1233,0,1913,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W10,0,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W10,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W10,1523,0,1983,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W10,0,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W10,236,0,2,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W10,510,0,0,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W10,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W10,1713,0,2995,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W10,1,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W10,55,0,0,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W10,2849,0,3908,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W10,0,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W10,224,0,0,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W10,395,0,1568,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W10,0,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W10,0,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W10,6907,0,8439,0,,PL22,37958138,PL,Age80+,COM,203143
2021-W10,458,0,689,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W10,0,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W10,3687,0,5259,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W10,9,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W10,0,0,0,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W10,5,0,1,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W10,2814,0,4740,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W10,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W10,433,0,324,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W10,4000,0,4845,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W10,1,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W10,123,0,75,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W10,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W10,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W10,2322,0,2328,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W10,0,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W10,1798,0,1806,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W10,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W10,1915,0,2338,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W10,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W10,63,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W10,3897,0,4676,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W10,20,0,2,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W10,48881,0,63108,0,,PL,37958138,PL,Age80+,COM,1685759
2021-W10,0,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W10,5208,0,3393,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W10,0,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W10,433,0,264,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W10,556,0,270,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W10,0,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W10,1,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W10,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W10,2084,0,3093,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W10,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W10,308,0,0,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W10,2,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W10,8463,0,9950,0,,PL92X,37958138,PL,Age80+,COM,
2021-W10,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W10,87,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W10,13,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W10,9,0,0,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W10,2,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W10,2,0,0,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W10,1,0,7,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W10,1,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,1,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W10,23,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,6,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W10,1,0,0,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W10,4,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W10,1,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W10,268,0,0,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W10,114,0,57,0,,PL,37958138,PL,AgeUNK,COM,
2021-W10,14,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W10,1,0,1,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W10,1,0,0,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W10,4,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,1,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W10,1,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W10,66,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W10,5,0,7,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,3,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W10,83,0,17,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W10,3,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W10,3,0,3,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W10,0,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W10,1,0,1,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W10,0,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W10,2,0,2,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W10,50,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W10,6,0,10,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W10,0,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W10,0,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W10,20,0,0,0,,PL43,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W10,106,0,131,0,,PL43,37958138,PL,HCW,COM,
2021-W10,105,0,1,0,,PL43,37958138,PL,HCW,AZ,
2021-W10,48,0,0,0,,PL42,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W10,523,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W10,46,0,55,0,,PL41,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W10,313,0,489,0,,PL41,37958138,PL,HCW,COM,
2021-W10,615,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W10,45,0,58,0,,PL22,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W10,576,0,707,0,,PL22,37958138,PL,HCW,COM,
2021-W10,1357,0,0,0,,PL22,37958138,PL,HCW,AZ,
2021-W10,37,0,145,0,,PL21,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W10,424,0,477,0,,PL21,37958138,PL,HCW,COM,
2021-W10,1043,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W10,577,0,509,0,,PL,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W10,5385,0,6311,0,,PL,37958138,PL,HCW,COM,
2021-W10,8459,0,2,0,,PL,37958138,PL,HCW,AZ,
2021-W10,157,0,306,0,,PL42,37958138,PL,HCW,COM,
2021-W10,123,0,169,0,,PL92X,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W10,906,0,1113,0,,PL92X,37958138,PL,HCW,COM,
2021-W10,1196,0,0,0,,PL92X,37958138,PL,HCW,AZ,
2021-W10,14,0,6,0,,PL84,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W10,303,0,237,0,,PL84,37958138,PL,HCW,COM,
2021-W10,130,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W10,18,0,8,0,,PL82,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W10,457,0,242,0,,PL82,37958138,PL,HCW,COM,
2021-W10,512,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W10,32,0,0,0,,PL81,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W10,347,0,414,0,,PL81,37958138,PL,HCW,COM,
2021-W10,402,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W10,6,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W10,182,0,254,0,,PL72,37958138,PL,HCW,COM,
2021-W10,283,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W10,32,0,17,0,,PL71,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W10,317,0,374,0,,PL71,37958138,PL,HCW,COM,
2021-W10,484,0,0,0,,PL71,37958138,PL,HCW,AZ,
2021-W10,32,0,0,0,,PL63,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W10,436,0,441,0,,PL63,37958138,PL,HCW,COM,
2021-W10,329,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W10,21,0,0,0,,PL62,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W10,151,0,219,0,,PL62,37958138,PL,HCW,COM,
2021-W10,226,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W10,6,0,0,0,,PL61,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W10,247,0,395,0,,PL61,37958138,PL,HCW,COM,
2021-W10,345,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W10,8,0,0,0,,PL52,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W10,75,0,109,0,,PL52,37958138,PL,HCW,COM,
2021-W10,138,0,1,0,,PL52,37958138,PL,HCW,AZ,
2021-W10,89,0,51,0,,PL51,37958138,PL,HCW,MOD,
2021-W10,0,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W10,388,0,403,0,,PL51,37958138,PL,HCW,COM,
2021-W10,771,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W11,395,0,1379,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W11,259,0,774,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W11,815,0,4035,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W11,0,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W11,140,0,0,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W11,1862,0,2227,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W11,0,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W11,24060,0,16165,1,,PL22,37958138,PL,ALL,COM,3705960
2021-W11,21083,0,11341,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W11,18891,0,11420,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W11,6266,0,1,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W11,8340,0,5910,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W11,3041,0,1,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W11,3253,0,4609,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W11,9724,0,3,0,,PL92X,37958138,PL,ALL,AZ,
2021-W11,0,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W11,21243,0,10465,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W11,3887,0,3,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W11,35996,0,22553,0,,PL92X,37958138,PL,ALL,COM,
2021-W11,0,0,0,0,,PL92X,37958138,PL,ALL,JANSS,
2021-W11,0,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W11,1929,0,5061,0,,PL92X,37958138,PL,ALL,MOD,
2021-W11,225,0,493,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W11,0,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W11,892,0,1935,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W11,16817,0,29618,0,210000,PL,37958138,PL,ALL,MOD,31044901
2021-W11,3729,0,3,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W11,15929,0,8959,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W11,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W11,1669,0,3830,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W11,0,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W11,2102,0,160,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W11,59147,0,116,0,64800,PL,37958138,PL,ALL,AZ,31044901
2021-W11,0,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W11,7535,0,6604,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W11,1008,0,0,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W11,0,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W11,12260,0,7744,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W11,2863,0,0,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W11,239242,0,146695,1,387270,PL,37958138,PL,ALL,COM,31044901
2021-W11,87,0,202,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W11,0,0,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2021-W11,3324,0,0,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W11,6717,0,4116,0,,PL52,37958138,PL,ALL,COM,786355
2021-W11,772,0,643,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W11,144,0,208,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W11,0,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W11,6891,0,3444,0,,PL43,37958138,PL,ALL,COM,819729
2021-W11,751,0,63,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W11,0,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W11,0,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W11,1105,0,0,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W11,475,0,2174,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W11,15589,0,9354,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W11,14423,0,7482,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W11,2470,0,1,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W11,3563,0,22,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W11,15296,0,10359,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W11,0,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W11,1798,0,1888,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W11,4053,0,5,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W11,4285,0,0,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W11,1897,0,3,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W11,8197,0,5997,0,,PL84,37958138,PL,ALL,COM,945809
2021-W11,7181,0,11,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W11,6792,0,4782,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W11,0,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W11,0,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W11,184,0,1,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W11,103,0,75,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W11,0,0,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2021-W11,21,0,165,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W11,148,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W11,21,0,17,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W11,0,0,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2021-W11,1,0,1,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W11,29,0,18,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W11,187,0,0,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W11,6,0,20,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W11,0,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W11,897,0,0,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W11,62,0,55,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W11,0,0,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W11,2,0,24,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W11,0,0,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2021-W11,436,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W11,93,0,41,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W11,56,0,48,0,,PL41,37958138,PL,Age18_24,COM,257651
2021-W11,6,0,9,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W11,164,0,0,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W11,29,0,14,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W11,0,0,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2021-W11,0,0,0,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W11,329,0,1,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W11,1,0,0,0,,PL43,37958138,PL,Age18_24,MOD,73609
2021-W11,16,0,11,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W11,62,0,2,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W11,2,0,19,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W11,736,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W11,68,0,40,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W11,0,0,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W11,4,0,4,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W11,0,0,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2021-W11,1,0,2,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W11,0,0,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2021-W11,20,0,19,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W11,314,0,0,0,,PL82,37958138,PL,Age18_24,AZ,170066
2021-W11,73,0,42,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W11,0,0,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2021-W11,2,0,3,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W11,15,0,72,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W11,0,0,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W11,161,0,134,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W11,1135,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W11,25,0,49,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W11,7477,0,4,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W11,936,0,755,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W11,0,0,0,0,,PL,37958138,PL,Age18_24,JANSS,2754264
2021-W11,75,0,344,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W11,221,0,0,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W11,10,0,5,0,,PL41,37958138,PL,Age18_24,MOD,257651
2021-W11,1515,0,0,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W11,0,0,0,0,,PL41,37958138,PL,Age18_24,JANSS,257651
2021-W11,845,0,0,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W11,82,0,62,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W11,88,0,118,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W11,0,0,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2021-W11,4,0,18,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W11,32,0,0,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W11,10,0,12,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W11,0,0,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2021-W11,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W11,272,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W11,0,0,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2021-W11,0,0,2,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W11,0,0,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2021-W11,1554,0,0,0,,PL63,37958138,PL,Age25_49,AZ,863608
2021-W11,735,0,390,0,,PL63,37958138,PL,Age25_49,COM,863608
2021-W11,0,0,0,0,,PL63,37958138,PL,Age25_49,JANSS,863608
2021-W11,174,0,456,0,,PL63,37958138,PL,Age25_49,MOD,863608
